Caste,subcastes
LABBAI,"['LUBBAI', 'LEBBAI', 'LABBARI', 'ROWTHAR', 'SAIBU', 'MARAKAYAR', 'RAVUTHAR', 'MARICAR', 'LABBAI']"
LABHA,['LABHA']
LAD-SHAKHIY WANI,['LAD-SHAKHIY WANI']
LADAFF,"['LADAFF', 'LADDAF']"
LADAR,"['SUGANDHI LAD', 'YELEGAR', 'LAD', 'LADARA', 'LADAR', 'KSHATRIYA LAD', 'LADARU']"
LADIA,"['LARIA', 'LADIA', 'LARI', 'LADHIA']"
LAHAR,['LAHAR']
LAHAULA,['LAHAULA']
LAHERI,['LAHERI']
LAKHARA,"['LAKHWARA', 'LAKHARA', 'LAXKAR']"
LAKHARI,['LAKHARI']
LAKHERA,"['CHAUHAN', 'KACHER', 'LAAHERA', 'KACHERA', 'MANIHAR', 'LAKHER', 'LAKHARA', 'KANIHAR', 'LAKHERA']"
LAKHRA,['LAKHRA']
LAKKAMARIKAPU,['LAKKAMARIKAPU']
LALBEGI,['LALBEGI']
LALUNG,['LALUNG']
LAMAN,['LAMAN']
LAMBADI,['LAMBADI']
LAMBANI,['LAMBANI']
LAMGANG,['LAMGANG']
LANZAD,['LANZAD']
LAPPA,['LAPPA']
LAPPEE,['LAPPEE']
LATE,['LATE']
LATIN CATHOLIC,"['LATIN CATHOLICS', 'LATIN CATHOLIC CHRISTIAN VANNAR', 'LATIN CATHOLIC']"
LAXMI NARAYAN GOLA,['LAXMI NARAYAN GOLA']
LAZAD,['LAZAD']
LEPCHA,['LEPCHA']
LILLAI,"['LILLAI', 'SOLIAR']"
LINGADER,['LINGADER']
LINGAYAT,"['GHANI', 'BANAGAR', 'PANCHNAHT', 'KAMBAR', 'SHIMPI', 'KUMBAR', 'PUNCHAL', 'SADARU', 'PANCHALUPPAR', 'SHEETY', 'PANCHAMSALI', 'BURNED', 'NANABAUR', 'MEDHAR', 'GOWRI', 'BRAHMAN', 'GOUDA', 'GANIGA', 'PATTAR', 'MALGAR', 'CHATURTH', 'VOKKALIGA', 'SAMAGAR', 'MULLA', 'SETTI', 'PANACHASIL', 'GOUDAR', 'JANGAMA', 'MADIWAL', 'GOWRIMARATHA', 'NAVI', 'SADUJANG', 'SIMPI', 'SINDI', 'SONGAR', 'PANDHAL', 'PANCHANAN', 'SHETTY', 'NONABARU', 'HUGAR', 'SWAMI', 'MALAGOWDA', 'REDDY', 'BANAJIGA', 'PANCAHNASH', 'GODAR', 'DEVANGA', 'SADURAN', 'GANTI', 'WANI', 'KUMAR', 'PANCHAN', 'OKKALIGA', 'BADIGER', 'GOWRIGA', 'GANGEMATA', 'KUMBARA', 'BATTER', 'PANCHAM', 'LINGAYAT', 'GOWDA', 'SAMRATH', 'SUNAGAR', 'MUSUGU', 'JAD', 'SAMARTA', 'ANCHAL', 'PANCHALMALI', 'HALAMATHA', 'PHANGAMASALI', 'VEERSHAIVA']"
LINGYAT BANAGAR,['LINGYAT BANAGAR']
LODH,"['MAHOR', 'LODHA', 'LODH', 'LODHI-RAJPUT', 'LODHI']"
LODHA,"['LODHI', 'LODHA']"
LODHI,"['LODHA', 'LILAHAR', 'BHAGHARE', 'PAMAHEA', 'MASHCHY', 'DAMAIR', 'RATULE', 'MAHA-LODH', 'LODH', 'BAITHWAL', 'GIRIYA', 'MACHHIRKE', 'LODHI LODHA LODH', 'MAWLE', 'THAKRE', 'CHATRI', 'VERMA', 'JAGADE', 'MACHANDAR', 'DHAHARE', 'DAMAHAL', 'JANGADE', 'DASHARE', 'DASHARIYA', 'BASONE', 'BANOTH', 'SINGH', 'JANGDA', 'MASHKARE', 'SAHARE', 'LODHI', 'KURAHI', 'NAGPURI', 'BANWATE', 'CHUTAL']"
LOHANA,"['LOHANA', 'KUTCHHI', 'THAKUR']"
LOHAR,"['WADHAI', 'GOHIL', 'BAWRI', 'KHATI', 'LUHAR SAIFI', 'NADRA', 'BHUBHALIA', 'SHAKHALA', 'HUNGA LOHAR', 'LOHPATA', 'SHER', 'KHATAWALI', 'GAROLA', 'VISHWAKARMA', 'BHUHALIA-LOHAR', 'BHUBALIA-LOHAR', 'TARKHAN', 'GADILOHAR', 'LUHAR', 'LOHPETA', 'SAIFI', 'YADA V', 'CHATRI', 'VERMA', 'BAKSHI PANCH', 'JAGADE', 'PANCHAL', 'SONWANI', 'PALIWAL', 'YADAV', 'LOHRA', 'DODI', 'LOHPITA', 'SURI', 'PRJAPATI', 'RAMGARHIA', 'KUMAWAT', 'NAGAURI LUHAR', 'AMRA', 'GADOLEY', 'MISTRI', 'VISHKARMA', 'SHARMA', 'BANSAL', 'SAHU', 'DHELE', 'KALRI', 'VISWAKARMA', 'LOHAR- GADA', 'MULTANI LUHAR', 'DUPAD', 'ORIYAKAMAR', 'PANCHAI', 'VAISHNAV', 'LOHARA', 'LOHAR', 'GADELA', 'TILAK']"
LOIS,['LOIS']
LONARI,['LONARI']
LONIYA,"['NUNERE', 'LUNIYA', 'ODHE', 'MUDAAHA', 'ODE', 'MURAHA', 'ODIYA', 'NONIYA', 'ODHIYA', 'MURAAHA', 'NONIA', 'CHAUHAN', 'NUNIA', 'LUNIA ODH', 'ODIYA NAANIYA', 'LONIYA', 'GOLE THAKUR', 'LONIA', 'NAANIYA', 'MUDAHA']"
LUHURA,['LUHURA']
MAATAUPPAR,"['KSHATRIYA', 'MAATAUPPAR']"
MACHALA,['MACHALA']
MACHHI,"['MACHHI', 'KAHAR', 'DHIVAR', 'DHIMAR', 'MACHIMMAR', 'KHALAS', 'KHALASI', 'BITNA', 'TANDEL', 'KHARWA', 'SARANG', 'MANGELA']"
MACHUA,['MACHUA']
MADARI,"['BAZIGAR', 'BHARATHARI', 'MADAR', 'MADARI', 'NATH']"
MADARLU,['MADARLU']
MADASI KURUVA,"['MADARI KURUVA', 'MADASI KURUVA']"
MADAT,"['ARER', 'REAR', 'MADAT', 'LINGAYAT']"
MADEVASHASHETTY,"['AGASA', 'MADEVASHASHETTY']"
MADGI,['MADGI']
MADHIVALA,"['MADHIVALA', 'AGASA']"
MADIA,['MADIA']
MADIGA,"['MADIGA', 'ASALARU', 'KSHATRIYA', 'HASALARU', 'MADIGA DASU', 'MASHTEEN', 'TALWAR', 'RACHAMA', 'SUNGULU']"
MADIVALA,"['MADIWAL', 'MADIVILI', 'MADDUALA', 'AGASA', 'MADIVALA', 'MADIVALASHETTY']"
MAGHI,"['MEGHIA', 'MAGHI']"
MAGURA,['MAGURA']
MAHABRAHMAN,"['MAHABRAHMAN', 'BHATT']"
MAHAISHYA,"['CHUKULIA', 'MAHAISHYA', 'BAGULA', 'MUNDUCHASA', 'EENATIA', 'KOTAL', 'BENATIA', 'MANDUCHASA', 'CHASIKOTAL', 'BAGLA']"
MAHAJAN,"['GOYAL', 'MAHAJAN']"
MAHALDAR,['MAHALDAR']
MAHALI,"['BITAL', 'BANSPHOREMAHELI', 'MAHALI', 'BHANDARI']"
MAHAR,"['SAKARE', 'BORKAR', 'DHEGUMEGU', 'MAHAR', 'DHEGU MEGU', 'RAUTH', 'BARKE', 'TARAL', 'WANJARE', 'MEHRA', 'KOSARE', 'BAWNE', 'TUDPADA', 'MAHARA', 'BHALE', 'LEVA', 'JAMBHUDKAR', 'WALDE', 'BADDLE', 'MASHKARE', 'SAHARE', 'MEHAR']"
MAHARANA,"['MAHARANA', 'MAGHIYA']"
MAHAT,"['MAHOOT', 'MAHAWAT', 'MAHAT']"
MAHATAM,"['RAI SIKH', 'MAHATAM']"
MAHATO,['MAHATO']
MAHAYAVANSHI,['MAHAYAVANSHI']
MAHENDRA,"['MAHENDRA', 'MEDARA', 'MAHENDRA-MEDARA']"
MAHER,['MAHER']
MAHESHWARI,"['MAHESHWARI', 'JOSHI', 'MAHAJAN']"
MAHIA,['MAHIA']
MAHISYA DAS,"['MAHISYA', 'MAHISYA DAS']"
MAHLA,"['MAHLA', 'MAHLAR']"
MAHLI,"['MAHLI', 'MHALI']"
MAHRATTA,['MAHRATTA']
MAHUNTA,['MAHUNTA']
MAHURIA,['MAHURIA']
MAHYAVANSHI,"['MAHYAVANSHI', 'DHED', 'VANKAR', 'DHEDA', 'MARU VANKAR']"
MAIDUKAVARA,"['MAIDUKAVARA', 'THOLUVA']"
MAILA,['MAILA']
MAIMAL,['MAIMAL']
MAIRAL DANGAT,"['MAIRAL DANGAT', 'VIR']"
MAISURBA,"['VANAND', 'MAISURBA']"
MAITHARE,['MAITHARE']
MAIYA DARBAR,"['MAIYA DARBAR', 'PHDHERIYA']"
MAJHI,"['KUSMETE', 'MAJHI', 'BHATWAR', 'PATNI MUSLIM']"
MAJHWAR,"['MAJHWAR', 'MAJHI']"
MAJJULA,['MAJJULA']
MAJOTHI,"['DARBAR', 'MAJOTHI', 'DABAN MAJOTHI', 'KUMBHAR']"
MAJWAR,['MAJWAR']
MAKRANA,"['MAKRANA', 'MAKRANI']"
MAKVANA,['MAKVANA']
MAL MUSLIM,['MAL MUSLIM']
MAL PAHARIA,['MAL PAHARIA']
MAL PAHARIYA,['MAL PAHARIYA']
MALA,"['MALHA', 'MALA SANYASI', 'JHOLA', 'MALA JANGAM', 'NETKANI', 'MALA AYAWARU', 'MALA DASU', 'MALA HANNAI', 'MALA MASTI', 'SAKI', 'JHALA', 'MALA DASARI', 'MANGAM', 'DASARI', 'MALA', 'MALO', 'TELAGA', 'ZALA', 'VANGAM', 'MALA SALE']"
MALADASU,['MALADASU']
MALAGAR,"['MALAGAR', 'MALGAR']"
MALAI ARAYAN,['MALAI ARAYAN']
MALAI PANDARAM,['MALAI PANDARAM']
MALAI VEDAN,['MALAI VEDAN']
MALAIKUDI,['MALAIKUDI']
MALAJANGAM,['MALAJANGAM']
MALAKAR,"['PHULAKATAMALI', 'MALAKAR']"
MALAKKURAVAN,['MALAKKURAVAN']
MALAR,['MALAR']
MALASAR,"['MALASAR', 'MALASAR TRIBE', 'MAHA MALASAR']"
MALAYA,['MALAYA']
MALAYAN,"['MALAYAN', 'MALAYAR', 'MALAYARAYAR']"
MALAYEKANDI,['MALAYEKANDI']
MALDHARI,"['MALDHARI', 'RABARI', 'KHOLI']"
MALE,['MALE']
MALERU,['MALERU']
MALEYALI,"['MALEYALI', 'IDIGA']"
MALGAR,['MALGAR']
MALHAR KOLI,['MALHAR KOLI']
MALI,"['SOMVANSHI KSHATRIS', 'PHULMALI', 'PATHARES', 'BHAGAT', 'DOKANIMALI', 'MALI', 'KOL', 'BAGWAN', 'SAINI', 'MARATHI MALI', 'MALAKAR', 'JIRE MALI', 'RAYEEN', 'KACHCHI', 'RAYEE', 'GAMETIA', 'PHULAKATAMALI', 'MUNI', 'MALI SAINI', 'SUKULKARA', 'PHULIA', 'FOOL MALI', 'KOSARE', 'KUNJRA', 'CHAUKALSHIS', 'PACHKALSHI', 'MALIS', 'SAGBARIA', 'SOUTHIA', 'ZADE', 'KACH MALI', 'MARAR', 'RAULA', 'BAGBAN', 'BHAJEMALI', 'BHOI', 'BAGHBAN', 'PHULKATA', 'THAKUR', 'PANDARA MALI', 'SAGARWANSHI-MALI', 'NAYAK', 'SUTARS', 'VADVALS']"
MALIK,"['VAJIR', 'SAYYAD', 'MALIK']"
MALIS,"['PAIDO MALIS', 'PODDA MALIS', 'MALIS', 'KORCHIA MALIS']"
MALLAH,"['KEWAT MURAWARI', 'MACHHERA', 'MAHALDAR', 'MACHI', 'MALLAH']"
MALO,['MALO']
MALPAHARIYA,"['MALPATHARIA', 'MALPAHARIYA']"
MALWANA,['MALWANA']
MAN,['MAN']
MANA,"['MANKAR', 'NARNAVRE', 'GADILOHAR', 'MANA']"
MANBHAV,['MANBHAV']
MANDAL,"['RAUT', 'MANDAL']"
MANDI,"['HANDI', 'MANDI']"
MANDIGA,['MANDIGA']
MANDULA,['MANDULA']
MANG,"['RADHE MANG', 'MANG GARODI', 'MADARI', 'GARUDI', 'MANG', 'MANG MAHASI', 'MANG GARUDI', 'NAGARCHI', 'MANGIA', 'MATANG', 'MANG MAHASHI', 'DANKHANI MANG', 'MANG-GARUDI', 'DANKHNI MANG', 'MINIMADIG']"
MANGALI,"['KONDA', 'MANGALI', 'REDDY', 'MANGALA']"
MANGELA,['MANGELA']
MANGER,"['MANGER', 'MANGAN', 'MANGAR']"
MANIHAR,"['CHURIHAR', 'KACHER', 'SIDDIQUI', 'MANIHAR', 'LAKHER', 'LAKHERA', 'QULANDAR']"
MANIPURI,['MANIPURI']
MANKAR,"['MANKAR', 'MANTHAKUR', 'SAITEY', 'NIHAL']"
MANKIRDIA,"['MANKI', 'MANKIDI', 'MANKIRDIA']"
MANNA DHORA,['MANNA DHORA']
MANNADIYAR,"['MANNADIYAR', 'THARAKAN']"
MANNAN,"['VELAN', 'MANNAN', 'VANNAN', 'PERUMANNAN', 'PATHIYAN']"
MANNE,['MANNE']
MANSUR,"['MANSURI', 'MANSUR', 'KHAN']"
MANYAKARAN,"['MANIAKARAN', 'MANYAKARAN', 'MANYAAR']"
MAO,['MAO']
MAPPILA,"['ASSARI', 'MUJAHID', 'MAPILLA', 'MAPPILA', 'MAPPILLA']"
MAPTHAN,['MAPTHAN']
MARAHOVI,"['MARAHOVI', 'GANGEMATA']"
MARAM,['MARAM']
MARAR,"['PATEL', 'MARAR']"
MARATHA,"['KSHATRIYA', 'RATHOD', 'SHIVAJIYA', 'SIMPI', 'KUNBI', 'GOLLA', 'CHATURTH', 'KIHYATA', 'ARER', 'MALI', 'SHEGAR', 'MARATHA', 'KARADIYA', 'BAILKAMBER', 'MARATI', 'ARAERTHA', 'ADAYR', 'SHIVAJI']"
MARATI,"['MARATHI', 'MARATI']"
MARAVAN,"['MARAVAR', 'MARAYAN MARAVAN', 'MARAVAN']"
MARCHHA,['MARCHHA']
MARIA,['MARIA']
MARIJA,"['MARIJA', 'MARECHA']"
MARING,['MARING']
MARIVALA,"['MARIVALA', 'AGASA']"
MARKANDE,['MARKANDE']
MARTA,['MARTA']
MARTHOMA,"['MARTHOMA', 'SYRIAN']"
MARUTHUVAR,"['MANGALI', 'SEMBADAVAR', 'MARUTHUVAR', 'NAYEE BRAHMIN', 'PARIYARI', 'MANGALA', 'PRONOPAKARI', 'AMBATTAN', 'PANDITHAR', 'NAVITHAR', 'VELAKKATTALAVAR', 'NAVITHAN', 'VELAKKATTALANAIR']"
MARVE,['MARVE']
MARWADI,['MARWADI']
MARWAR BAORI,['MARWAR BAORI']
MARY,['MARY']
MARYALI,['MARYALI']
MASANIAYOGI,['MASANIAYOGI']
MASANJOGI,"['MASANJOGI', 'MAPANJOGI', 'BALASANTU', 'SUDGADSIDDHA', 'SHARADAKAR', 'SHARDAKAR', 'SHARDAKAL']"
MASHIM,"['JITE', 'GILL', 'MASHIM']"
MASHTI,['MASHTI']
MASSEY,['MASSEY']
MASTHI,['MASTHI']
MATANG,"['SHEGAR', 'MATANG', 'MATANGI']"
MATHURA,['MATHURA']
MATWA,"['MATWA-KURESHI', 'GAVLI', 'MATWA']"
MATYA,['MATYA']
MAUJAGAR,['MAUJAGAR']
MAULIK,['MAULIK']
MAUNE,['MAUNE']
MAURIARI,"['MAURIARA', 'MAURIARI', 'MAURIARO']"
MAURIARO,"['MAURIARA', 'MAURIARO']"
MAVADI,['MAVADI']
MAVI,"['MAVI', 'POWAR']"
MAVILAN,['MAVILAN']
MAWASI,['MAWASI']
MAYKA,['MAYKA']
MAYRA,"['MAYRA MODAK', 'MAYRA', 'KOTAL', 'MODAK']"
MAZHABI,"['MAZHABI', 'MAZHABI SIKH']"
ME,"['ME', 'META']"
MECH,['MECH']
MEDAR,"['MADIGA', 'MEDARI', 'MEDARA', 'MEDA', 'SWETAMBAR', 'MEDAR', 'MAHENDRA']"
MEENA,"['MOTHI', 'MEENA']"
MEENAVAR,"['PARVATHARAJAKULAM PATTINAVAR', 'CHINNA PATTINAVAR', 'MUSALI', 'SEMBADAVAR', 'VADABALIJA', 'PARAVAR', 'MEENAVAR', 'PERIYA PATTINAVAR', 'NATTAR', 'FERNANDO', 'PATTANAVAR', 'PARVATHARAJAKULAM', 'MUKKUVAN', 'AGNIKULAKSHATRIYA']"
MEGH,"['MENGHVAR', 'KABIRPANTHI', 'MEGH', 'MEGHWAL', 'MEGHVAL']"
MEGHVAL,"['MEGHWAL', 'MENGHVAR', 'MEGHVAL']"
MEHAR,['MEHAR']
MEHRA,"['JEER', 'MAHAR', 'MEHRA']"
MEHTAR,"['BHANGI', 'LALBEGI', 'JADI', 'HADI', 'MEHTAR', 'HALALKHOR']"
MEITEI,"['MEITEI PANGAL', 'MEITEI', 'MEETEI']"
MEMAR,"['RAJ', 'MEMAR']"
MENA,['MENA']
MENON,['MENON']
MEO,"['GORWAL', 'MEO', 'DAHUGAL']"
MER,['MER']
MERASI,"['MIRASI', 'MERASI']"
MERU,"['MERU', 'MER']"
METE,"['DARATIA', 'METE']"
METHAR,"['METHAR', 'MATHAR']"
MEV,['MEV']
MEWAR,['MEWAR']
MEWATI,"['MEO', 'MEWATI']"
MIKIR,['MIKIR']
MINA,"['MINA', 'MEENA']"
MINIRAMANU,['MINIRAMANU']
MINKA,['MINKA']
MIR,"['LANGHA', 'MIRASI', 'MIR', 'DHADHI']"
MIRASI,"['DHADI', 'MIRASI', 'ABBAL']"
MIRDHA,"['MIRDHA', 'MIRDHAS', 'MIRDHAR']"
MIRGAN,['MIRGAN']
MIRI,['MIRI']
MIRIASIN,['MIRIASIN']
MIRSHIKAR,['MIRSHIKAR']
MIRZA,['MIRZA']
MISHMI,['MISHMI']
MISTRI,"['VARU', 'SUTHAR', 'GUJJAR', 'GURJAR', 'PANESAR', 'MISTRI']"
MITHA,"['MITHA AYYALVAR', 'MITHA']"
MITNA,['MITNA']
MIYANA,"['MIANA', 'MIYANA']"
MIZO,"['HMAR', 'MIZO']"
MOCHI,"['ORIYAMUNDA', 'MIHTAR', 'MITHAR', 'MOCHI', 'KARAYA']"
MODAK,"['MOIRA', 'MODAK']"
MODI,['MODI']
MODIGA,"['MODIGA', 'MODIKARA', 'MODIKAR']"
MODUGU,['MODUGU']
MOGER,['MOGER']
MOGHIA,"['MOGIA', 'MOGHIA']"
MOHALI,['MOHALI']
MOIRA,"['MOIRA', 'PURABIYA', 'KOTAL', 'MODAK']"
MOMBA,['MOMBA']
MOMIN,"['ANSARI', 'JULAHA', 'MOMINANSARI', 'ANSAR', 'MOMIN']"
MON,['MON']
MONDEPATTA,"['MONDEPATTA MONDIPATTA', 'MONDEPATTA']"
MONDIVARU,"['MONDIVARU MONDIBANDA BANDA', 'MONDIBANDA', 'BANDA', 'MONDIVARU']"
MONGER,['MONGER']
MOOPPAN,"['VADAYAR', 'VALAYAR', 'MOOPAR', 'MOOPNAR', 'MOOPPAN', 'KALLAN MOOPPAN', 'KALLAN MOOPPAR', 'AMBALAHAR']"
MOOSARI,['MOOSARI']
MOOTHAN,['MOOTHAN']
MOPLAS,['MOPLAS']
MORAN,"['MORAN', 'MATAK']"
MOTHALIAR,"['NAIDU', 'SENGUNTHAMUDALIYAR', 'KERALAMUTHALI', 'ASARI', 'BENGUTHEN', 'MOTHALIAR', 'KERALAMUYTHALI YAR', 'KARKALA', 'SANGUNTHAN', 'KAIGONAR']"
MOUNDADAN CHETTY,['MOUNDADAN CHETTY']
MOWAR,['MOWAR']
MRAN,"['JULAHA', 'MRAN']"
MUBBANAR,"['MUBBANAR', 'KALLAR']"
MUCHI,"['RISHI', 'RAVIDAS', 'CHAMAR MUSLIM', 'MUCHI']"
MUDALIAR,"['KAIKOLAN', 'MUDALIYA R', 'KAICOOLY', 'MUDALIAR', 'KERALA MUDALI', 'MUDALIYAR', 'THONDI', 'THONDIMANDALA', 'SOLIYA', 'MUDALI', 'SENGUNDAR', 'SANGUNTHAN']"
MUDHAR,['MUDHAR']
MUDI,"['BOAR', 'MUDI']"
MUDIRAJ,"['TENUGOLLU', 'MUTRASI TENUGOLLU', 'MUDIRAJ', 'MUTRASI']"
MUELLU,"['TELI', 'MUELLU']"
MUGHAL,"['JOSHI', 'MUGHAL', 'BEG', 'RATHORE', 'MEENA']"
MUJAWAR,['MUJAWAR']
MUKHA DHORA,"['MUKHADORA- MOKKA DHORA', 'MUKHA DHORA', 'NOOKA DHORA']"
MUKHARI,"['MOOVARI', 'MUKHARI']"
MUKHI,['MUKHI']
MUKKULATHOR,"['MARAVAR', 'KALLAR', 'MUKKULATHOR', 'AGAMUDAYA', 'DEVAR']"
MUKKUVAN,"['MUKAYAR INCLUDING CONVERTS TO CHRISTIANITY)', 'MUKKAVAN', 'MUKKUVAN', 'MUKKUVAR']"
MUKRI,['MUKRI']
MULANA,"['MULANE', 'MULANI', 'MULANA']"
MULIYA,['MULIYA']
MUNDA,"['MUNDA MAHALIS', 'ORIYAMUNDA', 'MUNDA', 'KOLA', 'ORAONMUNDA', 'KOL', 'KOLMUNDA', 'MUNDA LOHARA']"
MUNDALA,['MUNDALA']
MUNDAPOTTA,['MUNDAPOTTA']
MUNDARI,['MUNDARI']
MUNIYA,"['BHOJPURIYA', 'MUNIYA']"
MUNNEWAR,"['MUNNEWAR', 'MUNNARWAD', 'MUNNURWAR TELGU', 'MUNNURWAR', 'TELGU MUNNUR', 'TELGU PHULMALI', 'TELGU KAPEWAR', 'MUNNUR']"
MUNNURUKAPU,['MUNNURUKAPU']
MUPPAN,"['VALAYAR', 'MUPPAN', 'MUPPAR', 'KALLAR']"
MURAO,"['MURAI MAURYA', 'MAURYA', 'MURAO', 'MURAI']"
MURIA,['MURIA']
MURMU,"['BITAL', 'MURMU', 'HANDI']"
MURRARI,['MURRARI']
MUSAHAR,"['BHUIAN', 'MUSAHAR', 'RISHI']"
MUSHAR,['MUSHAR']
MUSKHAN,['MUSKHAN']
MUSLIM,"['MUSLIM', 'JALARI', 'MUJAHID', 'GOLLA', 'NADAG', 'SWETAMBAR', 'SHAIK', 'LEPPAI', 'JAMARI', 'LABBAI', 'PANCHAMSALI', 'BYARE', 'KUDARI', 'DUDEKULA', 'JAMAMITK', 'BOHRA', 'JALLENI', 'SHAIKH', 'CHEEMALA', 'MEDAR', 'JHAMALA', 'MULLA', 'JAMAN', 'SHEIKH', 'NAPAE', 'NAIKA', 'NADAK', 'RABBAI', 'NADAR', 'SWNNR', 'SYED', 'PATHAN', 'WADE', 'SAYED', 'RAVUTHUR', 'NADAF', 'RAWTHER', 'SUNNI', 'QURESHI', 'GUNJE', 'SAMRATH', 'MATESHP', 'MAPPILLA']"
MUSLIM BARUJIBI,"['MUSLIM BARUJIBI', 'BARUI']"
MUSLIM BHANGI,"['MUSLIM RELIGION BHANGI', 'LALBEG', 'KHAKROB', 'MEHTAR', 'HALALKHOR', 'THE MEMBERS OF WHICH ARE ACTUALLY IN THE SAFAI KARAMCHARI PROFESSION']"
MUSLIM BHATIYARA,['MUSLIM BHATIYARA']
MUSLIM BISWAS,['MUSLIM BISWAS']
MUSLIM CHUTOR MISTRI,['MUSLIM CHUTOR MISTRI']
MUSLIM DAFADAR,['MUSLIM DAFADAR']
MUSLIM DARJI,"['OSTAGAR', 'MUSLIM DARJI', 'SIDDIQUI', 'MUSLIMDARJI', 'IDRISHI']"
MUSLIM DHOBI,"['SULEMANI', 'MIYAN', 'MUSLIMDHOBI', 'ALI', 'ANSARI', 'DHUNIYA', 'KASSAR', 'SHEIKH', 'KHAN', 'DUBEY', 'SIDDIQUI', 'SHARMA', 'THAKUR', 'MANSURI', 'IDRISHI', 'DHAMA', 'BAKSH']"
MUSLIM GUJAR,"['HASHMI', 'MUSLIMGUJAR']"
MUSLIM HALDAR,['MUSLIM HALDAR']
MUSLIM HALWAI,"['MUSLIMHALWAI', 'ALI']"
MUSLIM JAMADAR,['MUSLIM JAMADAR']
MUSLIM KALANDAR,['MUSLIM KALANDAR']
MUSLIM KAYASTHA,['MUSLIM KAYASTHA']
MUSLIM LASKAR,['MUSLIM LASKAR']
MUSLIM LOHAR,"['MUSLIMLOHAR', 'ALI']"
MUSLIM MADARI,"['MUSLIM MADARI', 'JADOOGAR', 'SAAPWALE', 'GAARUDI']"
MUSLIM MALI,['MUSLIM MALI']
MUSLIM MANYAR,"['MUSLIM MANYAR', 'MANIYAAR', 'MANERI']"
MUSLIM MOLLA,['MUSLIM MOLLA']
MUSLIM NAI,"['SULEMANI', 'BALWAR', 'TURKATA', 'MUSLIMNAI']"
MUSLIM NEHARIYA,['MUSLIM NEHARIYA']
MUSLIM PENCHI,['MUSLIM PENCHI']
MUSLIM PIYADA,['MUSLIM PIYADA']
MUSLIM RAJMISTRI,['MUSLIM RAJMISTRI']
MUSLIM RAJPUT,"['GOND', 'SULEMANI', 'ANSARI', 'QURESHI', 'GADDI', 'KHAN', 'IRAQI', 'MUSLIMRAJPUT', 'FAKIR', 'SIDDIQUI', 'PATHAN', 'SHEIKH', 'SAIYED']"
MUSLIM SALMANI,"['SULEMANI', 'MUSLIMSALMANI']"
MUSLIM SANPUI,"['MUSLIM SANPUI', 'SAPUI']"
MUSLIM SARDAR,['MUSLIM SARDAR']
MUSLIM TELI,"['MUSLIMTELI', 'KHAN', 'DERWAL', 'SIDDIQUI', 'PRAJAPATI', 'MALIK', 'ALI']"
MUTHIRAYAR,"['MUTTIRIYAR', 'MUTHURACHA', 'MUTHIRIAR', 'MUTHARAIYAR', 'MUTHIRIYAR', 'MUTHIRAYAR', 'AMBALAM', 'MUTHURAJA', 'SANGUNTHAN']"
MUTHRASI,"['PALA', 'PALFAGUN', 'MAGURUPUVATI', 'ACHHNTALA', 'MOGILI', 'PADGAWADU', 'MUTHRASI', 'KANAGA']"
MUTHUNARAYANA,['MUTHUNARAYANA']
MUTHUVAN,"['MUDUVAN', 'MUTHUVAN', 'MUDUGAR']"
MUTLAKAMPATTI,['MUTLAKAMPATTI']
NADAR,"['KAMRAJ', 'SACUAR', 'SAANAN', 'SENAR', 'MARAMA', 'NAYAKKAR', 'GRAMANI', 'PALLAR', 'SHANAR', 'MARAMERINADAR', 'R.C.NADAR', 'HINDU', 'INCLUDING CHRISTIAN NADAR', 'NADAR', 'ASARI', 'MARAMERI', 'TENNAI', 'CHRISTIAN GRAMANI', 'MARAVAR', 'CHRISTIAN SHANAR', 'HINDUNADAR', 'SUNDAR', 'VAGAI', 'SANAR', 'CHANAR', 'PANANARAYANARAYER', 'LATTUAN', 'MARAMERINAIKAR', 'MARAMYNAR']"
NADAVAR,['NADAVAR']
NADDAF,"['DHUNIA', 'MANSOORI', 'KADERE', 'PINJARA', 'KANDERE', 'BEHNA', 'NADDAF']"
NADIA,"['HADI', 'NADIA']"
NADORA,"['TORKE NADOR', 'UPA NADAVUAR', 'NADAVAR', 'NADORA', 'NADOR', 'NADAVA', 'UPPUNADOR UPANADOR']"
NAGA,['NAGA']
NAGAR,['NAGAR']
NAGARALU,['NAGARALU']
NAGARAM,"['NAGARATHAR', 'NAGARAM']"
NAGARCHI,"['SATNAMI', 'SONWALI', 'NAGARCHI']"
NAGASIA,['NAGASIA']
NAGAVADDILU,['NAGAVADDILU']
NAGAVASAM,['NAGAVASAM']
NAGBANSI,['NAGBANSI']
NAGESIA,"['NAGASIA', 'NAGESIA']"
NAGVAMSHAM,['NAGVAMSHAM']
NAHAR,['NAHAR']
